SA4_CODE_2021,M_15_19_yr_Volunteer,M_15_19_yr_N_a_volunteer,M_15_19_yr_Voluntary_work_ns,M_15_19_yr_Tot,M_20_24_yr_Volunteer,M_20_24_yr_N_a_volunteer,M_20_24_yr_Voluntary_work_ns,M_20_24_yr_Tot,M_25_34_yr_Volunteer,M_25_34_yr_N_a_volunteer,M_25_34_yr_Voluntary_work_ns,M_25_34_yr_Tot,M_35_44_yr_Volunteer,M_35_44_yr_N_a_volunteer,M_35_44_yr_Voluntary_work_ns,M_35_44_yr_Tot,M_45_54_yr_Volunteer,M_45_54_yr_N_a_volunteer,M_45_54_yr_Voluntary_work_ns,M_45_54_yr_Tot,M_55_64_yr_Volunteer,M_55_64_yr_N_a_volunteer,M_55_64_yr_Voluntary_work_ns,M_55_64_yr_Tot,M_65_74_yr_Volunteer,M_65_74_yr_N_a_volunteer,M_65_74_yr_Voluntary_work_ns,M_65_74_yr_Tot,M_75_84_yr_Volunteer,M_75_84_yr_N_a_volunteer,M_75_84_yr_Voluntary_work_ns,M_75_84_yr_Tot,M_85ov_Volunteer,M_85ov_N_a_volunteer,M_85_ov_Voluntary_work_ns,M_85ov_Tot,M_Tot_Volunteer,M_Tot_N_a_volunteer,M_Tot_Voluntary_work_ns,M_Tot_Tot,F_15_19_yr_Volunteer,F_15_19_yr_N_a_volunteer,F_15_19_yr_Voluntary_work_ns,F_15_19_yr_Tot,F_20_24_yr_Volunteer,F_20_24_yr_N_a_volunteer,F_20_24_yr_Voluntary_work_ns,F_20_24_yr_Tot,F_25_34_yr_Volunteer,F_25_34_yr_N_a_volunteer,F_25_34_yr_Voluntary_work_ns,F_25_34_yr_Tot,F_35_44_yr_Volunteer,F_35_44_yr_N_a_volunteer,F_35_44_yr_Voluntary_work_ns,F_35_44_yr_Tot,F_45_54_yr_Volunteer,F_45_54_yr_N_a_volunteer,F_45_54_yr_Voluntary_work_ns,F_45_54_yr_Tot,F_55_64_yr_Volunteer,F_55_64_yr_N_a_volunteer,F_55_64_yr_Voluntary_work_ns,F_55_64_yr_Tot,F_65_74_yr_Volunteer,F_65_74_yr_N_a_volunteer,F_65_74_yr_Voluntary_work_ns,F_65_74_yr_Tot,F_75_84_yr_Volunteer,F_75_84_yr_N_a_volunteer,F_75_84_yr_Voluntary_work_ns,F_75_84_yr_Tot,F_85ov_Volunteer,F_85ov_N_a_volunteer,F_85_ov_Voluntary_work_ns,F_85ov_Tot,F_Tot_Volunteer,F_Tot_N_a_volunteer,F_Tot_Voluntary_work_ns,F_Tot_Tot,P_15_19_yr_Volunteer,P_15_19_yr_N_a_volunteer,P_15_19_yr_Voluntary_work_ns,P_15_19_yr_Tot,P_20_24_yr_Volunteer,P_20_24_yr_N_a_volunteer,P_20_24_yr_Voluntary_work_ns,P_20_24_yr_Tot,P_25_34_yr_Volunteer,P_25_34_yr_N_a_volunteer,P_25_34_yr_Voluntary_work_ns,P_25_34_yr_Tot,P_35_44_yr_Volunteer,P_35_44_yr_N_a_volunteer,P_35_44_yr_Voluntary_work_ns,P_35_44_yr_Tot,P_45_54_yr_Volunteer,P_45_54_yr_N_a_volunteer,P_45_54_yr_Voluntary_work_ns,P_45_54_yr_Tot,P_55_64_yr_Volunteer,P_55_64_yr_N_a_volunteer,P_55_64_yr_Voluntary_work_ns,P_55_64_yr_Tot,P_65_74_yr_Volunteer,P_65_74_yr_N_a_volunteer,P_65_74_yr_Voluntary_work_ns,P_65_74_yr_Tot,P_75_84_yr_Volunteer,P_75_84_yr_N_a_volunteer,P_75_84_yr_Voluntary_work_ns,P_75_84_yr_Tot,P_85ov_Volunteer,P_85ov_N_a_volunteer,P_85_ov_Voluntary_work_ns,P_85ov_Tot,P_Tot_Volunteer,P_Tot_N_a_volunteer,P_Tot_Voluntary_work_ns,P_Tot_Tot
111,1207,9658,582,11440,1277,11338,781,13392,2211,22221,1367,25795,3240,19402,1148,23791,3488,19061,1035,23587,2976,18952,943,22868,3260,15679,912,19845,1745,9000,800,11539,269,3183,534,3991,19672,128483,8100,156252,1487,8959,573,11018,1760,10610,653,13019,2887,22143,1172,26202,4444,19327,981,24749,3978,19768,863,24609,3482,20243,841,24563,3806,17022,1001,21827,1809,10855,1114,13781,273,5483,1136,6888,23922,134398,8326,166643,2691,18614,1153,22461,3037,21943,1430,26409,5094,44366,2536,51995,7680,38734,2131,48540,7467,38827,1899,48194,6456,39194,1779,47431,7063,32694,1912,41675,3550,19853,1910,25316,540,8661,1675,10881,43589,262880,16426,322898
112,766,5624,686,7067,550,4620,518,5689,1166,9874,1161,12195,2104,10801,1280,14186,2563,11966,1301,15829,2923,13701,1308,17933,3352,12769,1169,17291,1457,6814,743,9007,256,2527,433,3212,15134,78700,8584,102417,866,5202,600,6668,615,4473,497,5582,1663,10693,1211,13567,3034,11498,1274,15808,3331,12805,1209,17344,3762,14569,1240,19570,4321,12513,1108,17945,1931,7376,904,10213,338,3965,827,5124,19863,83098,8859,111823,1630,10830,1282,13741,1163,9095,1013,11273,2830,20570,2366,25763,5144,22301,2552,29993,5898,24772,2509,33175,6689,28269,2547,37504,7675,25289,2277,35234,3386,14190,1644,19222,595,6489,1253,8337,35004,161793,17445,214236
113,744,4142,502,5390,533,4004,559,5102,1069,8387,1113,10566,1547,6920,984,9448,1731,6929,934,9598,1901,7465,740,10113,1867,5977,632,8481,979,3347,442,4772,143,1235,215,1594,10516,48416,6125,65059,878,3796,406,5079,668,3890,378,4933,1335,8348,707,10387,1960,6993,651,9604,2068,7066,618,9751,2022,7645,646,10311,2152,5799,608,8555,1194,3624,509,5323,210,2082,369,2660,12475,49237,4891,66604,1618,7939,908,10463,1205,7892,937,10028,2406,16734,1823,20957,3505,13917,1632,19057,3802,13993,1553,19343,3922,15111,1391,20423,4014,11768,1250,17036,2167,6973,954,10095,351,3322,579,4250,22986,97657,11017,131660
114,457,3531,360,4342,301,2979,328,3604,694,6405,784,7883,1090,6246,742,8073,1460,7037,703,9197,1812,8617,662,11094,2470,8815,638,11921,1305,5496,469,7274,211,1684,273,2168,9788,50807,4962,65553,568,3185,323,4072,328,2731,229,3294,849,6523,503,7874,1516,6356,507,8377,1775,7512,533,9816,2309,9278,591,12184,3067,9252,600,12922,1466,5686,574,7720,226,2424,440,3093,12101,52950,4305,69352,1019,6711,678,8411,626,5712,554,6898,1546,12919,1289,15749,2602,12601,1246,16449,3231,14548,1235,19016,4125,17899,1256,23275,5539,18068,1237,24844,2764,11185,1044,14997,442,4108,712,5266,21891,103754,9266,134907
115,1319,7950,268,9541,1075,6943,251,8268,1257,10914,468,12638,2198,15919,625,18740,2875,15000,526,18399,2195,12665,398,15257,1859,9513,362,11728,976,4976,334,6282,155,1527,322,2000,13911,85403,3551,102863,1519,7000,217,8733,1360,5864,199,7423,1454,11289,497,13243,3037,16830,610,20478,3332,15548,481,19362,2330,13148,407,15885,1955,10222,366,12546,975,5460,415,6844,156,2363,507,3020,16110,87724,3698,107538,2839,14950,487,18272,2442,12802,451,15695,2706,22204,972,25876,5238,32749,1236,39217,6207,30547,1006,37757,4523,25811,805,31141,3819,19732,725,24274,1945,10438,745,13127,307,3884,831,5023,30023,173127,7250,210397
116,1141,10735,843,12713,1116,11705,1183,14003,1993,24529,2719,29238,2947,29069,2352,34363,2418,20208,1490,24114,1541,16131,1013,18686,1048,11169,628,12850,395,5036,412,5840,46,1338,183,1569,12640,129919,10815,153377,1357,9734,704,11798,1473,10377,823,12680,2469,26387,2123,30979,3267,28683,2010,33967,2516,20071,1242,23831,1712,16825,875,19412,1292,12357,754,14402,416,5805,472,6700,66,2346,360,2770,14574,132591,9372,156538,2497,20464,1546,24508,2594,22086,2001,26679,4464,50923,4840,60222,6209,57752,4361,68328,4935,40277,2731,47949,3253,32954,1889,38101,2342,23526,1383,27249,807,10843,889,12543,110,3684,545,4339,27214,262516,20191,309913
117,640,4018,323,4990,1885,11980,1252,15119,4566,40502,3669,48734,3294,26290,2139,31732,2590,16536,1434,20560,2044,12432,1142,15617,1349,7972,789,10108,545,4046,550,5139,65,1266,242,1566,16976,125054,11540,153568,860,4000,318,5183,2574,12258,1200,16034,5490,38392,3198,47081,3556,22209,1671,27437,2905,13663,976,17551,2179,10733,766,13673,1498,7990,619,10113,561,4497,528,5585,80,1766,445,2297,19711,115512,9721,144949,1504,8024,641,10170,4460,24244,2458,31157,10059,78898,6866,95819,6852,48499,3808,59167,5502,30197,2413,38106,4219,23172,1905,29296,2848,15959,1407,20220,1105,8543,1073,10722,149,3034,686,3864,36687,240567,21262,298518
118,1325,4695,362,6387,1198,5929,583,7711,2409,19411,1891,23714,2444,15701,1362,19508,2906,12635,993,16525,2274,10116,747,13135,1637,7747,581,9967,779,4901,530,6207,169,1890,494,2553,15137,83031,7542,105703,1409,4347,294,6050,1667,6211,491,8369,3193,21843,1584,26626,3322,16084,1073,20477,3786,12939,764,17501,2518,10667,563,13750,1915,8792,588,11289,956,5966,718,7641,187,2801,997,3986,18957,89655,7073,115684,2738,9044,658,12440,2867,12141,1074,16077,5597,41258,3479,50336,5764,31786,2432,39986,6698,25576,1759,34027,4787,20787,1311,26890,3552,16539,1164,21255,1733,10865,1250,13846,355,4691,1488,6538,34093,172686,14615,221391
119,1478,14946,1114,17534,1697,18986,1724,22407,3149,41852,4052,49056,3297,35879,3038,42209,3184,30627,2166,35979,2578,29136,1913,33625,2018,20892,1397,24305,985,12033,1248,14268,187,4847,919,5962,18571,209207,17574,245348,1729,13408,1003,16132,2322,16645,1356,20323,3775,40131,3515,47425,4339,35113,2763,42217,3853,32381,2123,38350,2906,30459,1740,35109,2351,22466,1426,26240,1058,13828,1462,16349,232,6825,1784,8839,22560,211252,17166,250979,3206,28348,2115,33668,4016,35636,3084,42735,6932,81987,7570,96482,7636,70992,5801,84427,7036,63007,4285,74330,5488,59598,3659,68740,4367,43357,2824,50540,2045,25861,2706,30611,421,11674,2701,14802,41134,420457,34741,496332
120,1102,5505,264,6876,1136,9658,836,11632,2383,24232,1846,28465,2382,19465,1181,23027,2703,15095,762,18562,2138,13195,657,15994,1640,9365,538,11551,695,5395,415,6502,137,2261,309,2701,14319,104168,6823,125306,1196,5203,256,6655,1576,8635,622,10827,3006,24019,1663,28691,3332,19062,1056,23454,3731,16318,723,20774,2635,14354,624,17608,2090,10828,532,13458,800,6572,532,7902,129,3515,654,4294,18501,108511,6661,133677,2297,10709,521,13528,2712,18294,1457,22463,5397,48251,3509,57158,5722,38530,2233,46480,6440,31409,1489,39339,4764,27553,1286,33603,3735,20201,1072,25007,1489,11964,955,14410,264,5773,964,7002,32816,212683,13485,258984
121,2489,9737,319,12543,1766,9215,395,11377,2773,21065,1073,24907,4038,26212,1116,31365,5626,22248,828,28692,4521,18064,669,23257,3890,13205,584,17682,2407,8107,480,11000,411,3383,365,4163,27918,131244,5829,164993,2947,8477,311,11740,2273,8298,352,10928,3303,23044,1083,27434,6198,27756,1140,35097,7697,23356,860,31910,5171,19404,682,25256,4340,15686,699,20721,2488,9920,696,13097,428,5387,863,6679,34845,141331,6685,182860,5438,18216,631,24286,4040,17517,753,22306,6079,44104,2156,52341,10234,53972,2258,66457,13312,45603,1684,60609,9690,37472,1348,48514,8229,28888,1286,38403,4893,18032,1172,24095,837,8776,1232,10839,62768,272570,12513,347853
122,1419,6762,272,8455,856,6060,258,7175,1390,12004,633,14025,2414,13895,666,16976,3845,14907,618,19374,2991,12520,531,16041,2243,8837,437,11509,1337,5839,381,7559,238,2210,291,2746,16735,83035,4089,103861,1660,5924,232,7811,1027,5311,232,6568,1623,12532,692,14847,3319,14560,644,18526,4809,15210,617,20634,2996,12962,482,16436,2424,9834,443,12706,1447,6976,517,8939,257,3582,651,4499,19560,86887,4518,110961,3079,12683,501,16263,1880,11371,490,13740,3016,24534,1324,28875,5732,28456,1314,35504,8653,30118,1235,40004,5982,25482,1012,32479,4663,18667,878,24219,2782,12813,902,16501,502,5793,948,7243,36295,169921,8608,214822
123,767,8573,581,9924,731,8268,535,9528,1285,17137,1175,19609,1923,18064,1217,21206,1808,15388,937,18125,1470,13281,689,15445,1326,9816,571,11703,545,4374,500,5419,64,1021,215,1305,9916,95923,6411,112256,933,7899,554,9383,923,7620,479,9020,1688,18655,1261,21602,2423,18497,1172,22092,2076,15630,854,18559,1756,14352,699,16806,1507,10584,666,12758,551,4911,635,6100,84,1706,583,2372,11943,99844,6909,118690,1692,16471,1137,19300,1653,15885,1008,18548,2976,35793,2441,41205,4351,36555,2389,43295,3877,31019,1794,36693,3224,27630,1389,32242,2833,20397,1236,24464,1098,9283,1134,11516,151,2729,798,3676,21856,195769,13320,230946
124,1057,8845,644,10537,862,9036,695,10590,1653,18980,1629,22259,2337,18595,1494,22427,2378,17119,1196,20695,2103,15625,886,18613,2235,11890,675,14801,985,5563,502,7046,114,1500,242,1858,13716,107158,7964,128840,1255,8105,522,9883,1083,8278,629,9985,2107,19874,1562,23544,3108,18883,1330,23317,2874,17665,1073,21612,2658,16724,766,20148,2643,12896,718,16254,1091,6530,689,8305,174,2565,626,3370,16987,111530,7913,136424,2306,16950,1166,20422,1945,17316,1325,20581,3762,38850,3190,45804,5440,37479,2829,45750,5248,34786,2269,42308,4758,32354,1651,38760,4879,24786,1390,31058,2072,12093,1192,15357,292,4067,879,5235,30703,218686,15873,265262
125,1189,10987,899,13071,1460,16033,1842,19333,3049,40135,4860,48038,3210,35049,3709,41971,2533,23202,2223,27963,2073,20229,1596,23899,1569,14084,1053,16706,727,7543,675,8948,114,2610,470,3190,15921,169867,17327,203119,1449,9831,828,12104,2042,13401,1272,16711,3445,37360,3517,44316,3884,31280,2706,37869,3019,22988,1647,27662,2334,20965,1399,24695,1781,15023,1002,17808,809,8432,820,10057,154,3788,730,4676,18914,163070,13923,195903,2634,20816,1725,25171,3500,29433,3119,36044,6490,77493,8370,92360,7096,66325,6418,79837,5553,46195,3871,55620,4404,41192,2996,48592,3351,29113,2052,34513,1536,15971,1498,19004,271,6392,1202,7867,34838,332932,31249,399020
126,891,4275,155,5321,927,5427,277,6629,1414,13510,842,15762,1835,13106,693,15631,2033,9549,445,12028,1734,8674,421,10826,1360,6567,289,8217,670,3435,284,4394,132,1557,265,1960,10995,66106,3669,80762,1017,3859,135,5009,1169,4877,275,6330,1684,14116,793,16598,2510,13205,636,16348,2567,9939,383,12897,1937,9586,381,11905,1525,7358,342,9222,760,4254,363,5375,168,2437,575,3173,13339,69626,3887,86849,1905,8133,290,10329,2101,10305,554,12954,3100,27624,1632,32358,4341,26313,1328,31980,4600,19486,834,24919,3666,18264,800,22731,2887,13924,627,17441,1430,7688,647,9771,303,3994,841,5131,24332,135730,7552,167614
127,1006,14464,1108,16584,1044,14578,1082,16709,1765,29107,2301,33171,1945,27634,2204,31785,1789,25432,1738,28957,1460,24058,1633,27154,1043,15792,1079,17915,406,7485,836,8733,50,2267,548,2865,10527,160817,12531,183872,1259,13342,930,15533,1538,13480,952,15974,2195,30307,2333,34839,2580,28980,2118,33683,2125,26789,1646,30555,1722,24380,1465,27572,1231,16991,1111,19334,433,8354,952,9739,50,3413,858,4325,13147,166044,12368,191563,2268,27808,2039,32117,2585,28059,2039,32683,3964,59416,4639,68011,4525,56618,4320,65464,3915,52222,3378,59513,3184,48437,3103,54724,2286,32776,2190,37252,848,15845,1785,18477,97,5683,1411,7189,23674,326866,24896,375436
128,879,6138,212,7231,694,5723,211,6626,1135,11210,544,12886,1874,12203,558,14641,2437,12450,516,15403,1915,11504,414,13833,1702,8878,350,10933,898,5072,355,6318,161,1982,302,2445,11692,75167,3468,90325,1123,5466,182,6769,903,5210,179,6287,1295,11660,507,13459,2532,12807,513,15853,2800,13154,449,16407,2054,12231,352,14640,1825,9737,389,11948,963,6065,492,7521,207,3010,761,3988,13707,79343,3827,96867,2005,11596,397,14006,1594,10931,387,12920,2426,22870,1053,26347,4409,25013,1071,30496,5236,25605,966,31812,3974,23736,768,28471,3527,18616,739,22879,1853,11140,847,13841,369,4999,1070,6432,25398,154512,7293,187196
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,18,141,95,253,32,243,138,411,70,676,417,1164,78,535,489,1108,62,504,440,1010,88,546,321,949,69,454,129,648,17,112,36,166,0,13,5,19,437,3215,2074,5734,27,168,87,279,44,240,132,418,101,590,336,1022,68,390,284,749,77,383,209,666,101,454,149,698,54,287,59,404,10,77,17,104,0,19,12,32,474,2614,1295,4381,45,304,181,532,74,483,276,829,175,1262,753,2187,148,929,779,1859,141,886,650,1678,187,1000,468,1648,120,739,194,1055,25,193,59,277,0,29,17,49,915,5827,3372,10112
