SA4_CODE_2021,CANA_HNA_MHC_dep_anx,CANA_HNA_Stroke,CANA_HNA_oth_LTHC,CANA_HNA_no_LTHC,CANA_HNA_LTHC_NS,CANA_HNA_Tot,CANA_dsnt_HNA_Arth,CANA_dsnt_HNA_Asth,CANA_dsnt_HNA_Can_rem,CANA_dsnt_HNA_Dem_Alzh,CANA_dsnt_HNA_Dis_ges_dia,CANA_dsnt_HNA_HD_HA_ang,CANA_dsnt_HNA_Kid_dis,CANA_dsnt_HNA_LC_COPD_emph,CANA_dsnt_HNA_MHC_dep_anx,CANA_dsnt_HNA_Stroke,CANA_dsnt_HNA_oth_LTHC,CANA_dsnt_HNA_no_LTHC,CANA_dsnt_HNA_LTHC_NS,CANA_dsnt_HNA_Tot,CANA_NFA_NS_Arth,CANA_NFA_NS_Asth,CANA_NFA_NS_Can_rem,CANA_NFA_NS_Dem_Alzh,CANA_NFA_NS_Dia_ges_dia,CANA_NFA_NS_HD_HA_ang,CANA_NFA_NS_Kid_dis,CANA_NFA_NS_LC_COPD_emph,CANA_NFA_NS_MHC_dep_anx,CANA_NFA_NS_Stroke,CANA_NFA_NS_oth_LTHC,CANA_NFA_NS_no_LTHC,CANA_NFA_NS_LTHC_NS,CANA_NFA_NS_Tot,CANA_Tot_Arth,CANA_Tot_Asth,CANA_Tot_Can_rem,CANA_Tot_Dem_Alzh,CANA_Tot_Dia_ges_dia,CANA_Tot_HD_HA_ang,CANA_Tot_Kid_dis,CANA_Tot_LC_COPD_emph,CANA_Tot_MHC_dep_anx,CANA_Tot_Stroke,CANA_Tot_oth_LTHC,CANA_Tot_no_LTHC,CANA_Tot_LTHC_NS,CANA_Tot_Tot,ADFS_CS_Arth,ADFS_CS_Asth,ADFS_CS_Can_rem,ADFS_CS_Dem_Alzh,ADFS_CS_Dia_ges_dia,ADFS_CS_HD_HA_ang,ADFS_CS_Kid_dis,ADFS_CS_LC_COPD_emph,ADFS_CS_MHC_dep_anx,ADFS_CS_Stroke,ADFS_CS_oth_LTHC,ADFS_CS_no_LTHC,ADFS_CS_LTHC_NS,ADFS_CS_Tot,ADFS_PS_NCS_Arth,ADFS_PS_NCS_Asth,ADFS_PS_NCS_Can_rem,ADFS_PS_NCS_Dem_Alzh,ADFS_PS_NCS_Dia_ges_dia,ADFS_PS_NCS_HD_HA_ang,ADFS_PS_NCS_Kid_dis,ADFS_PS_NCS_LC_COPD_emph,ADFS_PS_NCSMHC_dep_anx,ADFS_PS_NCS_Stroke,ADFS_PS_NCS_oth_LTHC,ADFS_PS_NCS_no_LTHC,ADFS_PS_NCS_LTHC_NS,ADFS_PS_NCS_Tot,ADFS_Tot_Ser_Arth,ADFS_Tot_Ser_Asth,ADFS_Tot_Ser_Can_rem,ADFS_Tot_Ser_Dem_Alzh,ADFS_Tot_Ser_Dia_ges_dia,ADFS_Tot_Ser_HD_HA_ang,ADFS_Tot_Ser_Kid_dis,ADFS_Tot_Ser_LC_COPD_emph,ADFS_Tot_SerMHC_dep_anx,ADFS_Tot_Ser_Stroke,ADFS_Tot_Ser_oth_LTHC,ADFS_Tot_Ser_no_LTHC,ADFS_Tot_Ser_LTHC_NS,ADFS_Tot_Ser_Tot,ADFS_HNS_Arth,ADFS_HNS_Asth,ADFS_HNS_Can_rem,ADFS_HNS_Dem_Alzh,ADFS_HNS_Dia_ges_dia,ADFS_HNS_HD_HA_ang,ADFS_HNS_Kid_dis,ADFS_HNS_LC_COPD_emph,ADFS_HNS_MHC_dep_anx,ADFS_HNS_Stroke,ADFS_HNS_oth_LTHC,ADFS_HNS_no_LTHC,ADFS_HNS_LTHC_NS,ADFS_HNS_Tot,ADFS_NS_Arth,ADFS_NS_Asth,ADFS_NS_Can_rem,ADFS_NS_Dem_Alzh,ADFS_NS_Dia_ges_dia,ADFS_NS_HD_HA_ang,ADFS_NS_Kid_dis,ADFS_NS_LC_COPD_ang,ADFS_NS_MHC_dep_anx,ADFS_NS_Stroke,ADFS_NS_oth_LTHC,ADFS_NS_no_LTHC,ADFS_NS_LTHC_NS,ADFS_NS_Tot,ADFS_Tot_Arth,ADFS_Tot_Asth,ADFS_Tot_Can_rem,ADFS_Tot_Dem_Alzh,ADFS_Tot_Dia_ges_dia,ADFS_Tot_HD_HA_ang,ADFS_Tot_Kid_dis,ADFS_Tot_LC_COPD_emph,ADFS_Tot_MHC_dep_anx,ADFS_Tot_Stroke,ADFS_Tot_oth_LTHC,ADFS_Tot_no_LTHC,ADFS_Tot_LTHC_NS,ADFS_Tot_Tot
111,8897,2163,10264,2153,539,26849,32805,34366,10283,608,15569,13921,2997,5747,38444,2314,25079,209342,13084,346105,431,328,122,130,199,225,54,122,341,68,212,1485,14756,17566,42483,38861,13270,4191,20331,19369,4775,8729,47681,4541,35553,212986,28386,390519,92,80,19,0,23,15,4,4,99,0,115,1321,35,1712,2294,733,947,287,1272,1624,347,639,1518,379,1275,3371,288,9445,2381,812,971,287,1298,1647,349,639,1617,380,1392,4693,320,11162,39285,31671,12016,3362,18598,17162,4228,7841,43579,3996,30383,155259,10294,296345,755,274,215,541,321,419,134,161,469,145,640,921,12555,15392,42421,32757,13197,4191,20218,19228,4710,8645,45668,4522,32418,160878,23169,322898
112,5598,1424,6530,1401,437,17540,21696,18934,7520,372,8247,9597,1952,4819,19643,1809,14752,137257,8296,219717,353,216,134,193,138,227,62,99,322,74,364,1148,17501,19799,27663,21629,9670,2528,10712,13111,3054,7000,25565,3313,21642,139808,26236,257061,25,10,13,4,8,9,0,0,24,6,3,174,17,250,1725,492,735,192,753,1240,236,565,1061,263,933,2240,187,6670,1753,502,745,201,757,1245,234,567,1084,268,938,2409,202,6918,25341,18045,8701,1923,9661,11454,2681,6211,22806,2910,18545,103788,6885,190488,529,211,187,402,222,334,109,158,402,123,474,988,14271,16834,27625,18763,9629,2525,10637,13037,3022,6941,24299,3298,19962,107190,21363,214236
113,2863,760,3547,848,224,9972,13104,15560,4168,172,6612,4898,1264,2645,12128,986,7985,88920,5664,141376,178,139,36,13,92,63,27,38,101,21,80,780,11048,12313,16734,17593,5228,1324,8324,6724,1902,3893,15095,1774,11612,90546,16937,163656,89,70,21,5,13,20,6,4,82,6,78,1242,48,1559,901,398,395,77,530,554,106,287,567,124,458,1112,93,3431,993,464,419,77,543,575,108,285,650,127,534,2358,143,4986,15443,13930,4704,1120,7588,5964,1708,3489,13529,1591,9534,63609,4445,116211,269,153,75,127,135,133,35,76,130,43,198,619,9054,10464,16701,14548,5198,1323,8264,6664,1853,3856,14309,1762,10267,66579,13643,131660
114,3683,960,4274,876,207,11712,17781,12272,5578,275,7476,6644,1635,3213,12964,1227,10037,82138,5094,139109,212,134,70,28,74,102,27,44,143,30,94,631,9009,10191,22403,14112,7055,1688,9558,8992,2451,4697,16796,2211,14404,83650,14311,161006,107,76,23,0,19,22,9,5,111,3,113,1218,48,1638,1538,400,620,131,814,904,220,412,864,207,766,1914,130,5549,1646,473,643,131,835,925,233,419,973,214,879,3129,173,7187,20372,11659,6309,1489,8529,7865,2145,4135,14928,1938,12400,59829,4071,118975,347,143,86,63,136,161,48,93,170,54,110,507,7475,8742,22371,12278,7036,1687,9505,8953,2427,4652,16073,2202,13386,63462,11728,134907
115,2299,711,3794,1363,220,10598,14059,15818,5827,215,9877,7205,1287,1879,11864,933,15186,176240,6780,245487,171,94,69,80,86,101,21,27,114,30,167,1041,6725,8283,17165,16866,6956,1633,11535,9135,1828,2615,14282,1677,19153,178639,13719,264371,38,22,8,0,3,9,0,3,31,0,36,429,14,557,645,188,330,87,349,564,79,141,313,99,366,1266,83,3113,683,214,341,87,352,578,86,145,347,100,402,1692,98,3672,16219,13685,6492,1335,10999,8328,1645,2394,13041,1514,16624,130224,5681,200113,223,84,77,207,115,145,39,39,176,56,235,592,5382,6611,17127,13978,6908,1636,11468,9050,1772,2582,13562,1669,17258,132505,11164,210397
116,5503,1406,8024,2496,358,21177,17797,25832,5081,244,19488,8450,1956,2943,18132,1295,19716,258160,10038,355144,249,229,54,30,242,119,30,51,204,34,186,2037,21751,24675,24164,29032,6901,1926,24502,12196,3274,4878,23835,2740,27929,262700,32148,400997,47,30,10,6,19,10,4,6,42,7,44,431,21,580,696,243,283,52,532,473,107,225,409,102,381,1058,87,2894,745,268,291,62,546,482,106,231,452,105,423,1487,104,3471,23088,22925,6461,1703,23578,11410,3002,4519,21809,2552,24061,185768,7956,287520,269,186,75,160,247,157,69,69,260,59,329,1319,16648,18916,24102,23380,6828,1919,24374,12053,3180,4812,22522,2717,24810,188578,24710,309913
117,3170,752,4168,1264,175,11278,11360,21161,5147,244,7041,5222,1303,2026,25349,924,19258,217297,6880,298348,182,139,70,97,109,113,37,37,232,21,192,1334,19626,21716,14787,22623,6308,1476,9120,7125,1927,2915,28753,1703,23622,219896,26685,331340,69,83,19,0,7,14,0,4,139,4,108,1886,56,2315,362,186,188,59,181,255,48,111,339,66,305,1238,70,2525,436,271,211,59,185,269,54,114,476,72,416,3128,123,4834,14058,20712,6010,1145,8731,6629,1806,2708,27490,1554,21900,187790,6165,273290,273,122,73,268,170,190,45,71,297,71,290,1292,18124,20387,14761,21097,6288,1471,9089,7086,1898,2893,28259,1697,22609,192208,24414,298518
118,1936,654,3123,1042,143,9136,11768,15231,5627,285,5596,5859,1167,1700,13779,927,13201,173522,6403,236478,273,139,138,414,141,237,73,66,291,72,433,1152,13535,15796,14832,16219,6817,1956,7126,7710,1772,2465,16001,1652,16758,175713,20077,261410,43,46,10,0,10,12,0,7,77,3,53,947,23,1169,427,141,215,58,222,376,64,84,214,75,282,1042,68,2333,474,191,227,56,229,383,69,89,289,75,333,1986,96,3508,13984,14094,6400,1409,6683,7031,1585,2260,14939,1478,14859,138859,5512,204018,332,117,142,490,157,261,82,83,308,86,424,771,11936,13869,14793,14401,6775,1956,7068,7679,1734,2435,15535,1643,15620,141612,17543,221391
119,8288,2500,13286,4454,656,37518,25940,28808,9322,558,22548,13018,2883,3621,21650,2016,29175,395931,15057,528418,492,280,160,310,349,295,67,94,431,84,490,3245,34305,39190,37743,32696,13010,4723,31057,20093,5136,6304,30363,4605,42955,403636,50020,605118,17,34,3,3,14,7,3,3,39,6,25,628,27,763,852,240,393,100,544,726,139,246,383,163,489,1437,115,3828,869,269,397,106,557,736,140,253,423,170,510,2062,137,4592,36172,26759,12308,4048,29928,18778,4792,5849,28385,4304,38684,308788,12788,459532,635,253,215,568,458,427,108,138,600,117,679,2390,27921,32206,37671,27278,12923,4720,30938,19944,5038,6243,29413,4587,39881,313237,40847,496332
120,3266,926,5042,1619,363,14180,13446,17319,5743,220,8804,6548,1263,1921,17261,1004,17321,201472,7029,276319,140,97,35,19,89,95,17,23,108,13,100,1309,12465,14279,17964,18609,7303,2234,11532,9126,2050,2873,20635,1942,22466,204391,19860,304771,23,39,5,0,3,5,4,0,56,7,36,718,21,888,415,117,233,40,210,370,52,106,230,62,275,1085,56,2375,443,156,240,40,219,377,56,116,284,67,313,1803,82,3264,17279,16277,6968,2072,11191,8585,1935,2695,19671,1833,20513,162391,6129,243072,208,79,48,125,83,109,21,39,136,31,166,1060,11032,12650,17925,16511,7252,2234,11482,9072,2014,2840,20085,1932,20989,165259,17243,258984
121,3236,1149,5631,1781,264,15527,20820,26832,10399,392,10840,11385,1941,2916,22233,1509,25498,283915,9212,394155,214,164,87,76,77,100,24,38,137,28,196,1671,11947,14365,25174,28381,12267,2937,13027,14317,2635,3963,25613,2691,31317,287367,21423,424045,57,55,19,0,9,10,6,6,71,3,60,822,24,1075,1000,347,566,122,464,933,141,222,436,180,645,2331,123,5325,1065,397,589,124,472,946,143,229,505,177,710,3151,148,6406,23865,23799,11547,2688,12382,13152,2406,3645,23933,2461,27890,217979,7795,329917,201,92,83,125,94,140,28,40,121,40,186,809,10086,11532,25127,24293,12211,2937,12946,14239,2579,3912,24560,2679,28786,221937,18026,347853
122,2287,891,3558,1047,215,10154,15066,16765,6953,323,6251,7490,1188,2134,13956,1133,13883,172889,7673,243699,216,134,96,120,57,116,16,37,182,54,232,1093,7913,9696,18197,17794,8240,2455,7546,9466,1695,2995,16421,2079,17668,175024,15792,263554,33,18,11,0,3,8,4,4,34,0,28,284,14,389,809,249,446,151,409,767,126,209,349,156,472,1551,113,3895,840,268,456,155,414,770,129,211,387,155,497,1835,121,4281,17070,14925,7656,2013,6990,8490,1501,2715,15213,1830,15391,131082,6312,202486,248,82,86,289,82,147,25,32,184,74,255,598,6672,8059,18161,15276,8203,2453,7487,9405,1650,2956,15787,2053,16144,133513,13106,214822
123,5033,1159,6787,2005,366,17359,19634,22555,5609,232,13577,7766,1660,3008,18321,1318,16633,178102,8959,264026,375,195,102,191,218,162,54,86,308,61,378,1325,13591,15904,25544,25441,7283,1701,17111,10814,2744,4690,23665,2539,23796,181432,22917,297292,41,24,12,0,16,17,3,0,42,7,28,358,19,501,1100,323,393,86,639,660,128,247,567,125,561,1511,113,4089,1135,343,404,88,658,674,129,249,608,131,592,1871,128,4591,23795,20140,6676,1242,16045,9681,2420,4214,21206,2270,19861,126354,7023,214067,561,186,146,368,301,332,120,166,488,133,447,848,10181,12294,25492,20675,7227,1700,17001,10691,2670,4627,22301,2531,20904,129067,17328,230946
124,5930,1279,7450,2039,474,18960,22868,27299,7108,313,14063,9862,2062,4095,26072,1577,21156,189437,10307,294374,264,222,76,66,156,152,42,77,219,25,197,1236,16625,18727,28868,30400,8943,1860,17516,13215,3120,6013,32225,2883,28800,192714,27400,332056,74,62,20,0,18,16,6,0,94,3,82,691,22,979,1398,463,605,126,928,1000,187,415,893,228,848,2194,155,6018,1475,528,617,129,942,1022,191,420,990,232,932,2887,171,6994,27016,24654,8178,1558,16304,11915,2815,5431,29328,2579,24512,136959,8076,243074,295,154,85,173,138,153,42,72,275,55,256,823,13474,15190,28786,25331,8880,1853,17378,13092,3043,5920,30592,2861,25694,140671,21724,265262
125,6382,1646,9520,3136,425,26236,17745,22355,6261,307,18393,9213,2085,2762,16881,1301,22188,332163,10789,431572,335,220,82,163,262,183,46,72,246,50,339,2832,31786,35702,25754,25328,8550,2768,24491,13978,3588,4643,23507,2993,32048,338125,42999,493515,43,32,6,0,9,10,3,7,44,0,49,593,33,776,678,192,275,82,428,510,100,187,345,107,391,1183,99,3038,717,228,279,82,442,520,102,193,392,103,439,1773,129,3814,24628,20555,8084,2454,23697,13139,3335,4313,22012,2786,28676,255326,8967,366138,361,178,115,231,264,207,61,87,304,88,372,2303,25671,29070,25709,20961,8481,2769,24404,13861,3504,4591,22709,2979,29485,259404,34757,399020
126,1777,590,3050,1104,257,8794,8721,10704,3863,172,6246,4688,878,1179,9187,606,11388,137760,3900,184923,117,70,49,68,65,90,36,30,140,21,154,874,6999,8322,11232,11517,4768,1286,7776,6320,1353,1763,11103,1217,14583,139733,11146,202038,29,20,6,4,11,7,3,6,21,4,23,249,10,335,354,126,171,60,198,356,59,88,161,65,238,766,55,1850,381,150,174,61,204,360,61,91,181,69,261,1018,64,2180,10714,9610,4539,1147,7489,5823,1236,1616,10369,1126,13099,108496,3400,158482,125,46,37,70,59,94,34,26,119,19,130,561,6023,6953,11215,9804,4751,1283,7754,6272,1333,1738,10672,1212,13488,110076,9489,167614
127,7887,2297,13208,4377,697,35044,19486,24190,5483,369,19372,8891,2073,2567,15847,1555,22404,306094,13307,409799,307,229,82,89,293,172,52,63,232,55,332,2459,26017,29593,30193,28178,8206,2834,28028,14901,4060,4685,23971,3913,35944,312933,40013,474430,72,66,10,4,3,11,3,3,82,3,67,1308,61,1631,581,182,222,57,382,411,69,171,309,90,301,952,76,2462,652,247,232,57,385,420,71,175,391,89,370,2260,138,4087,29024,22434,7773,2579,27161,14069,3806,4353,22259,3712,32064,228013,10930,348416,443,179,110,191,344,256,74,75,329,87,443,1584,20127,22930,30118,22863,8118,2828,27892,14745,3947,4605,22985,3896,32871,231856,31199,375436
128,2593,826,4057,1002,207,10348,16119,16053,6333,315,7228,7352,1340,2148,13422,1133,13632,142880,6981,210923,323,144,123,285,131,243,46,51,319,52,353,932,6496,8336,19882,17291,7648,2163,8861,9543,1957,3062,16340,2007,18039,144810,13686,229604,51,37,11,0,4,9,0,0,45,4,35,678,29,856,780,238,436,111,405,713,121,192,380,136,396,1501,88,3695,838,272,440,112,406,719,121,191,428,142,436,2184,123,4560,18608,14428,7016,1620,8255,8481,1740,2756,14807,1801,15524,106892,5695,175839,404,109,145,427,143,278,61,75,357,64,410,442,5372,6792,19844,14814,7602,2161,8805,9474,1924,3025,15592,2005,16364,109518,11186,187196
