SA3_CODE_2021,M_Afghanistan_0_4,M_Afghanistan_5_14,M_Afghanistan_15_24,M_Afghanistan_25_44,M_Afghanistan_45_54,M_Afghanistan_55_64,M_Afghanistan_65_74,M_Afghanistan_75_84,M_Afghanistan_85ov,M_Afghanistan_Tot,M_Australia_0_4,M_Australia_5_14,M_Australia_15_24,M_Australia_25_44,M_Australia_45_54,M_Australia_55_64,M_Australia_65_74,M_Australia_75_84,M_Australia_85ov,M_Australia_Tot,M_Bangladesh_0_4,M_Bangladesh_5_14,M_Bangladesh_15_24,M_Bangladesh_25_44,M_Bangladesh_45_54,M_Bangladesh_55_64,M_Bangladesh_65_74,M_Bangladesh_75_84,M_Bangladesh_85ov,M_Bangladesh_Tot,M_Bosnia_Herzegov_0_4,M_Bosnia_Herzegov_5_14,M_Bosnia_Herzegov_15_24,M_Bosnia_Herzegov_25_44,M_Bosnia_Herzegov_45_54,M_Bosnia_Herzegov_55_64,M_Bosnia_Herzegov_65_74,M_Bosnia_Herzegov_75_84,M_Bosnia_Herzegov_85ov,M_Bosnia_Herzegov_Tot,M_Brazil_0_4,M_Brazil_5_14,M_Brazil_15_24,M_Brazil_25_44,M_Brazil_45_54,M_Brazil_55_64,M_Brazil_65_74,M_Brazil_75_84,M_Brazil_85ov,M_Brazil_Tot,M_Cambodia_0_4,M_Cambodia_5_14,M_Cambodia_15_24,M_Cambodia_25_44,M_Cambodia_45_54,M_Cambodia_55_64,M_Cambodia_65_74,M_Cambodia_75_84,M_Cambodia_85ov,M_Cambodia_Tot,M_Canada_0_4,M_Canada_5_14,M_Canada_15_24,M_Canada_25_44,M_Canada_45_54,M_Canada_55_64,M_Canada_65_74,M_Canada_75_84,M_Canada_85ov,M_Canada_Tot,M_Chile_0_4,M_Chile_5_14,M_Chile_15_24,M_Chile_25_44,M_Chile_45_54,M_Chile_55_64,M_Chile_65_74,M_Chile_75_84,M_Chile_85ov,M_Chile_Tot,M_China_0_4,M_China_5_14,M_China_15_24,M_China_25_44,M_China_45_54,M_China_55_64,M_China_65_74,M_China_75_84,M_China_85ov,M_China_Tot,M_Croatia_0_4,M_Croatia_5_14,M_Croatia_15_24,M_Croatia_25_44,M_Croatia_45_54,M_Croatia_55_64,M_Croatia_65_74,M_Croatia_75_84,M_Croatia_85ov,M_Croatia_Tot,M_Egypt_0_4,M_Egypt_5_14,M_Egypt_15_24,M_Egypt_25_44,M_Egypt_45_54,M_Egypt_55_64,M_Egypt_65_74,M_Egypt_75_84,M_Egypt_85ov,M_Egypt_Tot,M_England_0_4,M_England_5_14,M_England_15_24,M_England_25_44,M_England_45_54,M_England_55_64,M_England_65_74,M_England_75_84,M_England_85ov,M_England_Tot,M_Fiji_0_4,M_Fiji_5_14,M_Fiji_15_24,M_Fiji_25_44,M_Fiji_45_54,M_Fiji_55_64,M_Fiji_65_74,M_Fiji_75_84,M_Fiji_85ov,M_Fiji_Tot,M_France_0_4,M_France_5_14,M_France_15_24,M_France_25_44,M_France_45_54,M_France_55_64,M_France_65_74,M_France_75_84,M_France_85ov,M_France_Tot,M_Germany_0_4,M_Germany_5_14,M_Germany_15_24,M_Germany_25_44,M_Germany_45_54,M_Germany_55_64,M_Germany_65_74,M_Germany_75_84,M_Germany_85ov,M_Germany_Tot,M_Greece_0_4,M_Greece_5_14,M_Greece_15_24,M_Greece_25_44,M_Greece_45_54,M_Greece_55_64,M_Greece_65_74,M_Greece_75_84,M_Greece_85ov,M_Greece_Tot,M_Hong_Kong_SAR_Ch_0_4,M_Hong_Kong_SAR_Ch_5_14,M_Hong_Kong_SAR_Ch_15_24,M_Hong_Kong_SAR_Ch_25_44,M_Hong_Kong_SAR_Ch_45_54,M_Hong_Kong_SAR_Ch_55_64,M_Hong_Kong_SAR_Ch_65_74,M_Hong_Kong_SAR_Ch_75_84,M_Hong_Kong_SAR_Ch_85ov,M_Hong_Kong_SAR_Ch_Tot,M_India_0_4,M_India_5_14,M_India_15_24,M_India_25_44,M_India_45_54,M_India_55_64,M_India_65_74,M_India_75_84,M_India_85ov,M_India_Tot,M_Indonesia_0_4,M_Indonesia_5_14,M_Indonesia_15_24,M_Indonesia_25_44,M_Indonesia_45_54,M_Indonesia_55_64,M_Indonesia_65_74,M_Indonesia_75_84,M_Indonesia_85ov,M_Indonesia_Tot,M_Iran_0_4,M_Iran_5_14,M_Iran_15_24,M_Iran_25_44,M_Iran_45_54,M_Iran_55_64,M_Iran_65_74,M_Iran_75_84,M_Iran_85ov,M_Iran_Tot
10703,0,0,0,0,0,0,0,0,0,3,2865,6106,5467,9692,4707,4367,3466,1759,528,38961,0,0,0,0,6,0,0,0,0,7,0,0,5,11,3,8,5,9,0,38,0,0,0,16,5,3,0,0,0,28,0,0,0,5,0,0,3,0,0,13,0,0,3,23,16,7,10,3,0,62,0,0,0,14,22,24,22,14,0,100,0,0,4,30,13,9,19,6,0,84,0,0,0,4,9,21,23,37,15,114,0,14,0,20,7,0,17,10,0,70,4,39,42,177,266,585,500,344,127,2077,0,3,3,23,7,9,3,4,0,50,0,0,0,4,8,8,3,0,0,28,0,0,5,8,18,53,105,75,27,291,0,0,0,3,5,15,21,13,14,70,0,6,3,4,5,9,4,0,0,26,0,16,12,104,17,10,13,10,5,173,0,0,5,7,0,0,0,0,0,19,0,0,0,3,6,4,0,0,0,21
10704,0,0,0,6,5,4,0,0,0,14,3454,7051,7961,12786,6209,5536,3916,2119,699,49737,0,3,25,79,4,3,5,0,0,117,0,0,0,32,11,18,17,6,4,94,0,10,9,58,14,0,0,0,0,85,0,0,0,0,3,4,0,0,0,7,0,18,17,67,37,17,14,7,0,179,0,0,4,24,46,22,28,19,5,142,5,21,138,409,72,78,43,18,9,788,0,0,0,42,31,42,41,55,20,223,4,4,9,8,5,9,15,4,4,74,5,101,126,397,386,562,472,314,97,2449,0,0,4,28,10,10,9,6,0,69,0,4,4,24,17,8,13,4,0,72,0,9,6,37,27,20,84,66,21,277,0,0,0,6,10,31,60,51,39,205,0,5,17,24,12,17,9,0,0,80,16,42,212,691,75,37,22,26,3,1123,0,8,17,39,12,5,7,0,0,94,0,5,4,81,15,14,9,6,0,146
10801,0,0,0,0,0,0,0,0,0,0,537,1491,1220,2031,1516,2068,2406,1411,470,13145,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,4,0,0,3,0,0,7,0,0,0,3,0,7,4,0,0,24,0,0,0,0,0,3,3,0,0,3,0,0,0,7,4,5,6,4,0,24,0,0,0,3,3,3,4,10,0,21,0,0,0,3,0,0,3,8,0,19,0,3,4,39,46,102,196,168,41,592,0,0,0,0,0,0,5,0,0,4,0,0,0,3,0,0,0,8,0,12,0,0,0,0,3,3,31,23,3,75,0,0,0,0,0,4,4,3,0,11,0,0,0,0,0,0,0,0,0,5,0,0,3,32,0,0,0,6,5,50,0,0,0,11,0,7,0,0,0,18,0,0,0,0,0,0,3,0,0,7
10802,0,0,0,0,0,0,0,0,0,0,1167,2582,2323,4004,2360,3211,3308,1610,477,21024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,3,0,0,0,10,0,7,14,0,0,30,0,0,3,0,4,0,3,0,0,5,0,0,0,22,15,9,3,0,0,53,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,3,0,0,4,0,6,5,36,47,164,216,185,40,715,0,0,5,8,4,3,3,6,0,25,0,0,0,0,4,0,5,0,5,19,0,0,0,0,4,14,29,34,7,88,0,0,0,0,0,0,4,0,0,8,0,0,0,4,0,4,0,0,0,11,5,3,6,48,4,5,7,0,0,73,4,4,0,8,0,0,4,0,0,16,0,0,0,0,3,0,0,0,0,3
10803,0,0,0,0,0,0,0,0,0,0,11,16,9,51,15,32,20,11,5,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10804,0,0,0,0,0,0,0,0,0,0,1906,4714,3969,6402,4031,4489,4974,2920,966,34373,0,0,0,8,0,0,0,0,0,10,0,0,0,4,0,5,6,0,0,7,0,0,0,13,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,24,13,16,11,7,0,83,0,0,0,0,3,0,5,3,0,15,0,4,4,30,11,9,6,8,0,80,0,0,0,0,0,6,8,8,0,22,0,0,4,4,9,3,11,8,6,35,5,48,52,138,215,336,430,402,153,1776,0,0,0,11,7,3,4,0,0,34,0,0,4,12,7,9,10,4,0,51,0,4,4,12,5,15,60,52,12,160,0,0,0,0,0,0,6,4,0,10,0,0,0,10,0,3,6,0,0,19,4,12,15,108,24,9,7,11,6,198,0,0,0,8,0,0,4,7,0,18,0,0,0,10,4,5,0,0,0,15
10805,0,0,0,0,0,0,0,0,0,0,1197,3079,2484,4092,2663,3465,3847,1969,563,23358,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,10,0,0,0,0,5,0,0,0,0,3,0,0,0,3,3,5,5,5,0,21,0,0,0,7,0,0,0,0,0,8,0,3,0,4,4,3,8,0,0,30,0,0,0,0,0,3,0,4,0,11,0,0,0,3,4,3,0,6,0,18,0,11,10,40,63,195,250,212,50,833,0,0,0,0,0,10,3,0,0,18,3,0,0,4,3,11,9,5,0,31,0,0,0,3,14,22,29,23,7,103,0,0,0,0,0,5,8,6,0,13,0,0,4,6,0,0,0,0,0,14,0,7,8,62,10,0,9,0,5,111,0,0,0,3,0,5,0,0,4,8,0,0,0,0,0,0,0,0,0,3
10901,0,0,0,0,0,0,0,0,0,3,1994,3942,3461,6118,3136,3302,2858,1457,437,26708,0,4,0,17,13,0,0,0,0,37,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,4,0,4,3,7,7,10,4,0,0,40,0,0,0,3,0,0,0,0,0,7,0,0,0,20,12,12,6,0,0,59,0,0,0,0,3,0,5,12,0,23,0,0,4,3,0,0,3,0,0,12,0,14,23,73,93,149,138,102,26,624,0,0,5,12,9,4,5,0,0,33,0,0,0,3,4,3,0,0,0,11,3,0,8,10,6,24,60,30,9,143,0,0,0,3,0,0,8,6,6,27,0,0,0,6,0,0,0,0,0,13,9,27,60,470,35,14,11,5,3,638,0,0,0,6,0,0,0,0,0,13,0,0,0,5,3,0,0,0,0,13
10902,0,0,0,0,0,0,0,0,0,0,360,752,604,1028,663,839,654,326,84,5305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,18,14,13,4,59,0,0,3,6,0,0,3,0,0,17,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,4,3,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,27,4,4,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10903,0,0,0,0,0,0,0,0,0,0,1013,2278,1792,3201,2140,2650,2969,1548,513,18114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,9,3,3,4,0,0,17,0,0,0,0,0,0,3,0,4,7,0,0,0,4,0,0,0,0,0,8,0,5,4,19,32,70,130,122,23,407,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,18,21,9,55,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,6,4,9,0,64,0,3,0,0,0,89,0,0,0,5,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
11001,0,0,0,0,0,0,0,0,0,0,923,1897,2003,2974,1593,1927,1619,908,241,14084,0,13,4,39,3,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,6,10,7,5,3,0,0,42,0,0,0,4,0,0,0,0,0,8,0,0,0,35,11,7,0,0,0,61,0,0,0,3,0,0,3,0,0,7,0,0,5,0,0,0,0,0,0,5,0,13,23,36,48,69,85,73,23,367,0,0,0,5,6,4,0,0,0,15,0,0,0,3,0,3,0,0,0,16,0,4,3,3,4,14,17,5,3,48,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,3,7,18,88,9,6,4,0,0,139,0,0,0,3,0,0,0,0,0,8,0,0,0,14,3,0,0,0,0,22
11002,0,0,0,0,0,0,0,0,0,0,897,2098,1677,2894,1871,2348,2321,1300,335,15739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,8,7,4,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,16,0,0,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,27,64,97,65,20,296,0,0,5,46,0,3,0,0,0,56,0,0,0,0,0,3,0,0,0,12,0,0,0,0,4,5,17,21,0,56,0,0,0,0,0,0,4,0,0,5,0,0,0,3,0,0,0,0,0,6,0,0,3,38,10,3,3,3,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11003,0,0,0,0,0,0,0,0,0,0,720,1437,1140,2201,1210,1375,967,514,147,9716,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,4,11,5,22,25,22,0,95,0,3,4,5,3,5,4,0,0,21,0,0,0,4,0,0,0,0,0,9,0,0,0,5,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,5,0,7,0,28,5,0,0,0,0,39,0,0,0,18,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
11004,0,0,0,4,0,0,0,0,0,3,2606,5514,4381,7648,4081,4282,3845,2107,635,35090,0,4,0,18,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,5,0,5,0,3,0,0,0,0,0,7,0,4,0,12,5,0,5,6,0,29,0,0,0,0,0,8,0,0,0,9,4,14,4,92,12,12,15,0,0,144,0,0,0,0,0,0,6,0,3,9,0,0,0,16,0,0,0,4,0,20,0,14,10,46,60,102,136,94,29,493,0,6,10,67,12,0,0,0,0,93,0,0,0,4,0,4,0,0,0,10,0,6,0,0,4,10,9,17,0,47,0,0,0,0,0,6,0,4,0,14,0,0,0,7,0,0,0,0,0,16,12,20,12,234,13,11,7,0,0,306,0,0,7,23,0,0,0,0,0,32,0,0,0,10,5,0,0,0,0,17
11101,0,0,0,0,0,0,0,0,0,4,3425,7743,6799,12323,6784,6527,5473,3140,986,53200,0,0,0,13,3,0,0,0,0,21,0,0,0,8,0,0,3,0,0,13,0,5,4,30,7,0,3,0,0,45,0,0,0,3,0,3,0,0,0,13,0,3,7,30,23,11,13,0,0,95,0,0,0,8,7,9,8,4,0,31,0,3,13,72,20,20,24,10,9,164,0,0,0,0,4,14,4,12,0,42,0,0,0,5,5,8,8,4,6,34,5,82,66,236,224,307,300,245,74,1537,0,0,4,16,13,6,3,0,0,45,0,5,3,9,3,9,8,0,0,39,0,6,3,29,22,21,90,71,9,256,0,0,0,0,3,7,14,13,10,51,0,7,0,8,7,7,12,0,0,40,0,7,25,140,46,27,15,26,7,296,0,0,3,20,3,5,5,4,0,46,0,0,4,20,3,0,0,0,0,29
11102,0,0,0,7,0,0,0,0,0,8,2416,4948,4532,8238,4154,4195,3873,2180,744,35280,0,0,0,22,4,0,0,0,0,34,0,0,0,5,0,4,0,0,0,10,0,0,0,9,0,0,0,0,0,6,0,0,0,4,5,3,6,0,0,21,3,0,5,13,17,5,15,5,3,59,0,0,0,6,6,0,0,0,0,17,0,4,3,40,9,9,10,4,3,86,0,0,0,4,0,7,5,3,3,25,0,0,0,6,0,0,5,5,0,20,0,25,32,110,134,246,283,245,74,1145,0,0,0,13,14,11,6,6,0,40,0,0,0,0,0,3,5,0,5,14,0,3,0,3,9,8,59,46,16,142,0,0,0,0,0,0,3,0,5,12,0,0,0,10,0,4,0,4,0,23,0,19,20,131,33,11,12,13,5,241,0,0,0,15,5,0,5,0,0,27,0,0,0,8,3,4,6,0,0,24
11103,3,31,22,77,12,8,0,0,0,148,4562,9231,10535,19648,8520,8011,6243,3286,1110,71138,3,14,9,99,16,10,3,0,0,159,0,0,0,19,8,18,20,13,0,77,0,4,5,79,7,0,0,0,0,92,0,3,5,11,6,3,0,0,0,29,4,8,22,46,46,29,16,12,0,178,0,0,0,17,0,6,7,0,0,37,3,18,100,365,77,50,50,9,9,667,0,0,0,7,8,28,7,28,4,93,4,6,3,20,3,6,11,12,3,68,21,93,139,480,301,381,317,226,73,2034,0,0,5,24,12,12,14,7,0,70,0,4,4,34,12,10,3,4,0,65,0,4,9,46,21,29,100,56,15,279,0,0,0,5,5,19,37,52,33,149,0,3,33,52,9,20,17,0,0,134,9,54,125,562,127,43,23,18,6,962,3,11,21,71,22,11,5,4,0,147,0,8,8,84,17,4,0,0,0,124
11201,0,0,0,0,0,0,0,0,0,3,1968,4503,3432,6657,4077,4527,4377,2043,689,32270,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,137,17,6,3,0,0,170,0,0,0,0,0,0,0,0,0,4,3,5,3,53,32,27,17,6,4,154,0,0,0,37,7,3,5,7,0,55,0,0,4,10,0,9,5,0,0,29,0,0,0,0,5,10,4,0,0,12,0,0,0,3,0,5,7,0,0,13,0,59,61,361,273,344,401,239,81,1825,0,3,0,10,5,11,4,4,0,39,0,4,16,91,21,19,14,4,0,173,0,8,10,57,30,61,60,39,6,285,0,0,0,0,0,0,4,0,0,17,0,0,0,4,3,6,5,5,0,24,0,5,7,91,15,6,14,6,4,164,0,8,3,10,6,0,10,0,0,43,0,0,0,6,3,4,5,0,0,18
11202,0,0,0,0,5,0,0,0,0,5,1616,4116,3591,5919,3634,4248,3747,1658,536,29063,0,4,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,0,0,4,8,6,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,4,0,13,18,14,8,3,0,57,0,0,0,4,5,5,0,0,0,7,0,0,0,16,3,3,4,3,0,33,0,0,0,0,0,0,0,3,0,4,0,8,0,7,4,0,4,0,0,21,0,9,19,97,116,218,217,155,28,861,0,0,4,10,3,3,5,0,0,26,0,0,0,14,8,12,6,7,0,49,0,6,6,18,14,42,40,20,7,150,0,0,0,0,0,0,5,0,0,12,0,3,0,9,5,8,0,0,0,16,3,0,16,75,9,5,8,0,0,120,0,0,0,10,0,4,3,0,0,20,0,0,0,9,0,0,0,0,0,12
11203,0,0,0,0,0,0,0,0,0,0,2207,5345,4061,7176,4373,4950,4807,2624,960,36502,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,0,11,7,149,19,0,0,0,0,192,0,0,0,0,0,0,0,0,0,5,0,7,4,34,26,21,9,9,3,115,0,0,0,3,0,0,0,0,0,5,0,3,5,18,12,9,9,4,0,62,0,0,0,5,0,0,7,13,4,22,0,0,0,0,0,8,0,0,5,16,15,50,70,235,276,387,479,465,196,2165,0,0,0,7,12,0,3,0,0,31,0,3,4,38,12,9,11,4,3,82,0,5,12,22,21,33,71,52,15,220,0,0,0,0,6,5,5,4,0,17,3,0,3,8,0,5,4,6,0,25,0,10,23,150,25,20,16,14,11,270,0,7,0,3,6,0,7,5,0,34,0,0,0,3,0,4,0,0,0,5
11301,0,8,3,14,15,4,0,0,0,45,1451,2896,2513,4041,2217,2420,1739,902,275,18454,0,0,0,14,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,13,0,0,0,10,0,5,0,0,0,15,0,9,0,45,19,6,3,0,0,80,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,8,0,5,6,39,31,37,36,36,10,207,0,6,18,47,31,22,4,0,0,134,0,0,0,12,0,0,4,0,0,13,0,0,0,8,5,5,8,0,5,27,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,0,0,0,0,7,7,52,81,671,165,126,54,6,0,1165,0,0,0,20,6,0,0,0,0,20,0,0,0,10,0,0,0,0,0,11
11302,0,0,0,0,0,0,0,0,0,0,357,870,689,1245,741,941,788,440,120,6189,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,0,0,22,0,0,0,0,0,4,5,0,0,7,0,0,0,0,0,0,4,0,0,7,0,0,0,15,9,29,29,36,3,126,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,11,3,24,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,4,4,24,0,5,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11303,0,0,0,15,5,0,0,0,0,26,2989,5977,5691,9403,4578,4882,4324,2276,750,40868,0,4,0,34,9,0,0,0,0,53,0,0,0,5,0,0,0,3,0,6,0,0,0,9,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,6,0,3,0,12,8,0,6,0,0,35,0,0,0,8,0,0,4,3,0,22,3,33,24,164,27,21,13,3,0,282,0,0,0,0,3,0,0,3,0,11,0,10,12,24,12,14,5,0,0,75,5,18,26,75,77,131,144,127,31,626,0,0,16,134,7,8,0,0,0,171,0,0,3,6,5,4,0,0,0,22,0,0,0,4,0,10,27,17,10,73,0,0,0,4,0,3,7,7,0,20,0,0,0,8,3,12,0,0,0,19,10,48,52,372,64,29,6,7,0,584,0,0,0,6,0,0,0,0,7,14,0,9,4,16,5,0,3,0,0,39
11401,0,0,0,0,0,0,0,0,0,0,2617,5466,4772,9165,4812,5971,6105,3160,944,43014,0,0,0,15,0,0,0,0,0,15,0,0,0,4,0,0,0,0,0,12,0,0,0,9,4,0,6,0,0,23,0,0,0,3,0,0,0,0,0,7,7,4,0,22,8,11,14,12,6,81,0,0,0,12,9,6,16,6,3,46,0,6,8,36,20,20,12,3,0,113,0,0,0,3,4,7,29,28,8,82,0,0,0,7,0,9,19,0,0,37,5,39,41,156,223,524,681,557,152,2380,0,0,6,16,10,8,7,7,0,52,4,0,0,6,0,11,12,7,0,48,0,0,4,16,11,38,91,79,24,249,0,0,0,8,3,10,26,41,10,98,0,5,3,0,5,5,3,5,0,22,8,32,21,169,24,14,13,16,4,292,0,0,0,15,0,4,6,0,5,29,0,4,0,20,3,3,0,0,0,29
11402,0,0,0,0,0,0,0,0,0,3,1218,2876,2278,3721,2428,2473,2401,1547,443,19378,0,0,0,10,3,0,0,0,0,15,0,0,0,0,0,3,0,0,0,3,0,0,0,7,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,8,14,11,7,7,6,0,66,0,0,0,0,6,8,0,6,0,21,0,3,19,19,5,9,6,4,0,66,0,0,0,0,0,12,6,4,0,24,0,0,0,0,3,3,3,9,0,21,5,29,30,132,184,279,379,297,111,1452,0,0,3,9,8,0,5,4,0,26,0,0,4,10,3,5,7,4,0,40,0,0,0,8,8,14,44,45,8,130,0,0,0,6,5,3,15,8,0,31,0,10,9,4,5,5,4,0,0,45,0,15,11,137,27,7,13,12,3,230,0,3,0,5,3,3,6,0,0,16,0,0,0,7,4,0,4,0,0,20
11501,0,0,0,42,27,37,21,14,0,152,3604,9563,7748,7434,4574,3605,2868,1848,712,41956,0,12,12,89,47,45,37,6,0,248,0,0,0,8,14,11,3,5,0,39,0,10,6,37,5,7,0,5,0,76,0,0,0,3,18,9,8,0,0,34,0,13,16,41,25,17,13,0,0,127,0,3,9,17,36,29,20,15,0,125,15,299,229,2412,819,838,691,225,74,5606,0,0,0,14,22,41,38,44,10,154,0,39,14,93,43,63,76,30,6,371,14,145,192,352,390,446,358,282,110,2288,0,0,7,95,91,78,59,24,7,354,0,0,8,22,11,12,8,3,0,59,0,11,16,31,26,35,50,80,6,253,0,0,0,10,8,19,35,33,21,122,9,71,75,362,146,346,344,53,13,1421,33,427,351,2128,1104,552,385,191,43,5216,3,10,37,151,99,58,72,35,7,466,0,65,94,518,234,150,104,41,9,1215
11502,0,0,0,4,4,3,0,0,0,8,570,1876,1803,1932,1422,1248,907,542,167,10477,0,0,0,3,5,4,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,9,3,3,5,0,0,25,0,0,3,0,5,3,0,0,0,18,0,27,16,79,44,43,31,19,9,263,0,0,0,3,9,19,6,8,6,45,0,0,3,7,3,6,3,7,4,25,0,11,38,60,87,136,113,91,28,561,0,0,0,3,8,3,4,0,0,22,0,0,0,0,0,0,3,0,0,12,0,0,0,4,11,3,13,11,6,53,0,0,0,0,0,5,8,8,6,27,0,3,3,8,10,20,4,8,0,55,0,21,15,47,64,29,4,8,0,194,0,0,0,6,4,0,9,0,0,24,0,0,5,24,19,15,9,3,0,73
11503,0,0,0,0,0,0,0,0,0,0,714,1654,1611,2492,1492,1411,922,377,91,10764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,13,0,0,0,0,3,0,0,0,0,8,0,4,0,8,8,8,5,4,0,38,0,0,0,0,0,3,3,4,0,11,0,0,0,0,0,0,5,0,0,3,0,5,12,47,89,122,92,59,11,443,0,0,0,5,0,5,0,0,0,10,0,0,0,3,3,0,0,0,0,12,0,0,0,4,8,12,28,14,6,69,0,0,0,0,0,0,3,4,0,7,0,0,0,0,0,3,4,0,0,13,0,0,0,15,0,8,0,4,0,29,0,0,0,0,0,0,0,6,0,6,0,0,0,5,3,0,5,0,0,13
