SA3_CODE_2021,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Brazil_0_4,P_Brazil_5_14,P_Brazil_15_24,P_Brazil_25_44,P_Brazil_45_54,P_Brazil_55_64,P_Brazil_65_74,P_Brazil_75_84,P_Brazil_85ov,P_Brazil_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot
20604,0,29,529,663,207,158,100,32,21,1734,0,0,3,24,3,6,7,3,6,52,0,3,22,44,9,5,0,0,0,87,29,107,666,3029,380,237,184,99,35,4776,148,226,1121,2649,430,333,258,110,80,5352,2114,2815,16885,37208,5794,4679,3384,1590,726,75191,9,7,30,70,7,3,0,0,0,123,3544,3807,11231,22833,5418,4520,3300,1656,511,56830,0,6,87,184,7,3,3,0,0,288,0,0,0,59,17,13,6,3,0,106,0,14,64,683,29,10,5,0,0,806,0,0,91,77,17,7,11,0,0,202,12,21,52,304,53,33,7,4,5,477,0,7,22,309,29,21,23,10,4,418,28,193,6099,8221,831,726,394,180,111,16780,0,0,0,51,13,29,17,13,8,135,3,4,25,99,18,30,39,19,7,241,20,63,424,1487,478,466,348,162,55,3497,0,0,24,108,22,13,15,10,0,190,5,13,65,421,46,32,14,5,4,600
20605,0,16,21,151,66,33,11,3,0,300,0,0,7,29,13,8,0,0,0,60,0,0,6,27,10,12,0,0,0,49,16,78,115,1611,350,269,268,247,135,3096,92,181,248,1362,397,318,223,177,93,3103,2069,3668,4527,21466,7501,5808,4123,2212,876,52243,0,0,0,21,6,0,0,0,0,28,3812,6243,6371,21298,9404,7377,4704,2059,597,61856,0,0,3,34,0,5,0,3,0,42,3,0,0,61,16,18,9,4,0,117,5,12,42,456,48,16,10,3,0,586,0,0,4,25,0,0,3,0,0,39,5,7,26,256,77,49,25,9,0,462,3,0,4,198,26,16,10,5,0,261,0,55,197,882,178,171,114,40,20,1661,0,0,0,36,31,35,27,20,4,157,0,3,6,49,12,31,40,35,12,180,34,155,215,2196,826,749,487,249,65,4989,0,0,4,48,32,21,8,4,0,116,8,27,47,442,76,33,34,10,0,675
20606,0,0,31,101,31,39,19,7,4,234,0,0,0,14,0,0,4,0,3,24,0,0,3,21,7,0,10,0,0,42,12,26,100,763,159,136,175,167,117,1652,48,92,238,738,220,161,154,133,112,1891,1045,1723,3985,13900,3513,3036,2840,1952,875,32861,0,0,4,14,0,0,0,0,0,21,1871,2723,4868,15230,4217,3606,2925,1810,609,37853,0,0,0,24,3,4,0,0,0,29,0,0,0,28,3,3,6,7,0,53,0,0,10,157,15,6,0,0,0,195,0,0,11,11,5,11,3,4,0,49,4,11,15,172,31,31,11,7,0,285,0,0,0,94,12,8,9,13,0,135,10,126,384,977,292,224,117,70,28,2234,0,0,0,32,3,15,17,9,0,77,0,6,0,36,4,12,17,22,12,103,12,74,180,1284,304,294,251,176,47,2618,0,0,5,37,8,9,3,4,0,68,3,14,25,229,27,23,21,7,9,355
20607,0,22,95,355,307,295,256,83,50,1466,0,0,0,30,3,6,9,5,0,51,0,0,3,20,4,3,0,0,0,32,20,66,161,1120,270,181,151,109,57,2132,83,151,248,976,254,236,158,93,44,2242,1849,3007,5097,21342,5173,4195,3341,1805,801,46620,0,6,0,37,11,0,3,0,0,52,3387,5090,7214,27256,6656,5251,3578,1483,396,60307,0,0,5,25,0,0,0,0,0,28,0,0,0,33,3,12,14,10,0,66,0,0,18,140,9,3,3,0,0,175,0,0,6,16,7,24,15,0,0,60,0,14,13,283,45,24,17,9,0,404,0,6,0,60,14,15,4,9,0,113,0,31,97,503,127,164,134,125,123,1312,0,0,0,29,14,19,31,20,15,135,0,4,7,20,0,13,24,15,11,91,20,94,192,1955,489,450,329,158,41,3724,0,0,0,25,7,16,8,0,0,59,5,9,19,291,36,13,13,11,0,390
20701,0,29,134,359,274,205,107,28,16,1158,0,0,5,8,7,10,9,10,3,46,0,0,3,27,9,8,6,5,0,64,7,102,121,761,335,261,246,207,113,2150,69,204,282,638,341,260,273,256,205,2535,3246,9907,11929,21554,12800,10831,8499,5479,3143,87386,0,0,5,13,6,5,0,0,0,23,6158,16325,18797,22756,14221,12626,9222,5513,2880,108493,0,4,12,84,12,3,9,0,0,126,0,0,0,27,10,19,7,0,0,67,0,12,8,105,31,9,6,0,0,164,0,3,20,23,33,14,10,4,0,106,3,39,39,158,86,55,29,14,0,428,0,3,3,60,16,15,9,4,4,112,71,1162,1603,4692,2412,1909,1020,352,170,13393,0,0,0,25,20,38,26,39,20,176,0,9,17,61,33,42,62,42,23,288,40,385,427,894,752,836,717,540,196,4789,0,0,6,47,37,38,14,10,4,160,0,33,24,124,67,43,17,12,4,331
20702,0,11,33,138,138,139,106,30,7,606,0,0,0,0,7,7,6,6,0,26,0,0,9,22,9,12,0,0,0,54,11,101,93,410,220,221,236,222,114,1630,75,100,102,376,187,163,189,194,108,1494,2264,5374,5138,12713,6555,6478,5647,4606,2192,50961,0,0,0,15,6,12,0,0,0,31,4170,8503,7449,9153,5926,4876,3213,3404,1521,48215,0,9,3,25,9,9,9,4,0,64,0,0,0,13,7,11,6,8,0,52,5,4,6,28,13,15,4,0,0,78,0,3,7,16,23,25,17,9,4,91,0,8,12,43,21,16,4,3,5,111,0,0,5,13,12,15,12,6,0,72,69,659,918,5445,1654,1972,1348,442,215,12716,0,0,3,11,25,34,71,90,39,269,4,50,36,172,49,148,114,101,36,706,4,89,110,218,187,249,244,272,136,1508,0,3,0,31,33,38,31,16,9,164,0,3,3,25,15,9,3,12,9,79
20703,0,19,101,271,187,166,149,55,19,974,0,3,3,5,10,14,3,7,6,33,0,4,8,15,5,12,3,0,0,48,6,51,111,371,169,146,149,155,90,1248,53,116,306,585,190,167,172,148,197,1932,2192,5746,7591,15330,7502,6192,4994,3604,2181,55325,0,0,0,26,3,4,5,0,0,39,4205,9381,9756,11103,7539,6189,4275,3050,1820,57311,4,10,22,65,17,7,3,0,0,137,0,0,4,8,10,10,4,10,0,47,0,0,0,37,8,3,4,0,0,58,0,4,28,45,32,34,37,13,10,201,11,14,13,39,47,34,18,0,4,170,0,3,0,21,13,8,4,8,0,58,61,664,1937,7077,2070,1861,1179,502,250,15606,0,0,0,6,7,13,18,29,27,101,0,5,10,32,15,20,30,35,16,168,12,115,141,330,364,402,334,323,144,2175,0,0,3,53,25,36,36,14,6,171,0,4,15,45,25,14,15,10,3,130
20801,0,11,19,62,50,14,17,0,4,169,0,7,4,15,21,12,13,4,0,73,0,0,0,22,19,7,6,3,0,49,16,102,72,621,413,371,304,231,121,2250,58,201,121,347,260,191,218,191,142,1740,2246,6461,5810,10475,8621,7337,5952,3838,2201,52930,0,0,6,11,4,4,5,0,0,29,4170,10922,10024,12286,10544,9256,7048,4189,2145,70582,0,0,0,10,0,5,0,0,0,25,0,0,0,29,22,24,12,9,0,89,3,10,10,91,33,8,9,0,0,165,0,0,0,20,10,0,3,5,0,44,0,32,20,114,83,59,32,11,6,362,0,11,0,44,33,13,13,10,0,114,9,285,272,829,464,329,148,68,27,2436,0,0,0,23,22,35,37,43,6,177,0,0,0,22,19,53,73,42,19,224,41,547,505,1073,1246,1055,804,607,216,6104,0,3,0,18,31,16,5,0,0,66,3,21,25,90,54,33,30,10,10,277
20802,3,33,91,312,122,70,42,11,3,690,0,0,0,15,6,4,6,3,0,43,0,0,9,44,18,12,12,6,0,98,32,238,272,1609,951,841,1023,631,378,5973,86,234,252,779,286,230,305,226,169,2560,3969,9306,9253,23902,11197,8767,7194,4300,2706,80593,0,0,0,32,5,0,3,0,0,41,7558,15825,13901,23004,12815,9720,6336,2797,1647,93598,0,0,6,98,14,12,0,0,0,136,0,4,0,59,18,14,24,6,3,122,4,19,19,200,49,20,4,0,0,310,0,6,8,39,24,15,7,4,3,97,3,25,15,155,95,47,24,12,0,388,0,7,0,75,51,31,13,14,3,196,25,360,926,3317,916,889,461,162,69,7119,0,0,0,42,23,29,39,54,15,202,4,5,15,45,17,43,83,76,39,323,37,255,264,1116,754,657,584,358,182,4207,0,6,10,49,29,36,13,5,0,150,8,68,67,251,123,44,84,35,32,700
20803,0,8,7,125,99,57,37,7,0,339,0,3,5,20,16,14,10,9,4,82,0,0,4,19,11,5,3,0,0,49,8,100,110,852,497,397,354,220,96,2634,95,170,133,526,229,211,234,202,138,1954,3349,7264,6336,16947,9653,7848,6274,3979,2172,63821,0,0,0,21,6,4,0,0,0,34,6504,13168,10764,21114,12181,9385,6576,3700,1978,85371,0,4,0,34,14,7,10,0,0,65,0,0,7,77,28,49,13,5,0,182,0,11,19,131,29,14,7,5,0,217,0,6,5,67,55,62,31,12,5,238,3,27,20,139,64,45,21,7,0,328,0,0,0,45,42,31,25,17,3,160,5,143,213,1116,419,423,230,100,35,2682,0,0,5,37,30,65,72,61,25,298,0,4,4,19,26,42,76,52,21,251,21,311,341,1263,1085,881,782,592,232,5505,0,0,7,61,41,56,31,11,4,196,3,7,13,99,43,29,25,4,4,233
20804,0,0,13,54,35,22,20,3,0,151,0,0,0,3,3,0,3,5,0,15,0,0,0,10,5,3,6,0,0,20,8,22,51,263,91,67,68,56,35,657,21,60,54,203,61,62,70,49,44,618,898,2245,2914,5874,3086,2544,2148,1400,834,21944,0,0,0,10,0,4,0,0,0,20,1739,4048,4557,6551,4223,3232,2441,1481,760,29032,0,5,11,22,4,5,3,0,0,47,0,0,0,20,6,11,4,0,3,48,0,6,7,38,7,8,3,0,0,64,0,0,3,10,5,3,3,0,0,27,0,6,8,33,26,17,6,4,0,101,0,0,5,15,9,4,0,0,0,35,5,70,282,758,214,227,112,38,30,1726,0,0,0,8,3,18,8,10,5,49,0,0,4,10,5,12,11,17,10,79,13,78,96,249,194,230,156,135,58,1201,0,0,0,20,0,3,0,0,0,26,0,0,8,40,13,4,14,4,0,86
20901,6,12,36,178,106,54,48,10,6,459,0,0,6,6,9,9,10,10,8,45,0,0,9,15,11,4,3,0,0,35,13,78,121,681,293,272,224,170,89,1937,72,182,164,521,237,189,246,182,123,1921,3426,7556,6584,17597,8698,7849,6811,4194,2121,64835,0,0,3,13,4,3,4,0,0,30,6710,13798,11626,22763,12069,10070,7974,4536,1874,91428,0,3,7,41,8,4,5,0,0,64,0,0,3,32,6,35,22,9,3,110,0,0,5,48,15,6,0,0,0,79,0,0,5,20,10,4,8,0,0,54,8,24,15,110,45,23,16,8,0,248,0,7,6,43,14,18,11,7,0,101,15,149,307,1711,560,578,329,94,45,3780,0,0,4,13,41,79,95,89,35,362,0,7,9,48,17,41,75,44,7,245,24,146,170,712,571,607,520,467,187,3396,0,0,8,31,24,12,18,8,4,95,0,4,10,57,33,15,19,7,3,142
20902,3,25,102,389,235,227,128,42,13,1161,0,0,0,3,5,5,6,0,0,11,0,0,7,24,3,0,3,0,0,42,27,116,132,853,203,235,191,115,50,1924,90,162,239,705,269,224,213,179,169,2245,2553,4356,5250,16608,6375,5027,3705,2846,1691,48409,0,6,7,30,19,3,3,0,0,65,4911,7793,7888,18770,8159,5205,2495,1216,817,57267,0,19,29,144,17,10,5,0,0,216,0,4,0,36,18,30,19,20,6,131,0,4,5,98,4,9,0,0,0,127,0,0,10,20,27,11,15,3,0,87,6,5,3,108,46,17,6,0,0,197,0,0,0,59,32,20,15,9,9,138,16,58,367,1409,478,586,341,101,54,3405,0,4,0,20,21,50,53,75,33,243,0,10,4,59,22,33,65,39,18,248,3,48,46,612,277,238,141,95,33,1499,0,0,6,52,34,30,24,10,5,159,0,0,5,80,39,15,7,0,0,151
20903,0,0,6,27,10,9,0,0,0,52,0,0,3,5,14,4,3,5,5,43,0,0,0,7,5,10,4,0,0,23,4,26,30,139,126,111,95,52,19,597,50,109,76,210,170,170,133,73,42,1028,1712,4359,4211,7299,5488,5070,3585,1514,549,33791,0,0,0,4,0,0,0,0,0,4,3330,8294,8078,11364,8242,7517,4954,1983,522,54287,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,5,3,0,0,17,0,0,5,10,3,0,4,0,0,26,0,0,0,4,11,0,0,0,0,17,4,7,5,37,28,20,18,6,0,127,0,0,0,11,8,5,0,0,3,29,7,34,43,260,99,46,30,11,7,534,0,0,0,6,8,38,33,24,3,112,0,0,3,12,8,10,21,15,4,70,14,122,189,384,539,640,466,268,85,2706,0,0,0,9,14,4,6,0,0,31,0,0,4,26,19,13,14,3,0,78
20904,7,45,104,830,468,372,194,53,25,2096,0,0,4,5,7,10,11,0,0,42,4,12,54,154,50,24,4,0,0,290,34,309,444,1747,745,650,530,245,93,4801,308,702,542,1598,557,521,460,384,259,5332,8898,17318,14440,40499,15522,13049,9870,5074,2070,126744,0,16,32,161,47,43,18,3,0,325,17560,30188,21729,40690,17645,12048,6996,2905,908,150656,3,28,23,303,64,24,4,0,0,454,0,0,3,132,83,115,62,37,9,435,0,16,13,108,24,15,4,0,0,171,0,4,18,105,49,87,41,8,0,308,3,15,15,74,42,25,7,0,0,174,0,6,0,45,56,34,28,24,0,196,7,92,242,2016,480,579,359,105,45,3919,0,0,3,68,82,148,165,153,38,661,0,40,75,264,118,167,210,109,41,1023,17,190,265,612,505,690,528,317,102,3212,0,20,51,335,166,139,83,26,5,831,0,6,3,38,20,39,12,10,4,121
21001,0,13,20,197,171,179,110,33,43,776,0,0,0,4,3,0,0,0,0,10,0,0,0,9,0,0,0,0,0,9,3,30,30,293,145,144,161,143,75,1028,39,100,65,235,128,99,112,141,72,992,1515,3597,3227,7632,4402,3796,3511,2670,1229,31572,0,0,0,5,0,0,0,0,0,10,3070,6771,6074,10864,6259,4497,2809,1759,689,42798,0,0,0,20,0,7,4,0,0,42,0,0,0,22,10,15,14,11,7,76,0,0,0,34,8,4,5,0,0,58,0,0,0,5,5,9,5,0,0,36,0,3,3,34,21,18,6,3,0,93,0,5,9,20,41,28,38,26,0,161,0,9,35,254,117,130,86,33,21,686,0,0,0,21,29,85,130,174,55,496,0,4,3,58,26,42,68,73,28,305,8,36,43,161,165,170,161,147,50,932,0,0,4,26,6,11,6,7,6,72,0,0,0,12,6,11,11,0,3,42
21002,0,0,0,10,3,0,0,0,0,18,0,0,0,3,6,7,6,0,4,22,0,0,0,3,3,4,3,0,0,10,0,7,6,43,40,39,31,21,4,192,21,81,87,168,138,118,114,52,19,781,1000,2385,1728,3872,2575,2218,1791,815,241,16619,0,0,0,0,0,0,0,0,0,0,1903,4605,3383,6267,3952,3364,2500,1136,289,27395,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,22,12,8,11,4,0,60,0,0,0,4,7,0,0,0,0,17,0,4,4,18,11,6,3,7,0,57,0,0,0,3,9,9,21,4,5,48,0,0,0,0,0,5,10,5,0,20,4,22,43,165,229,335,256,176,28,1258,0,0,0,3,4,0,0,5,0,13,0,0,0,12,0,7,6,6,0,31
21003,0,13,14,155,76,64,40,6,4,380,0,0,0,8,3,3,0,0,0,16,0,0,4,29,0,0,0,0,0,33,16,92,96,639,183,171,134,124,88,1540,131,246,189,692,231,159,150,160,163,2118,2742,4468,4238,13809,4785,3824,2674,2380,1752,40679,0,11,10,47,16,6,0,0,0,93,5153,7400,6189,14074,5591,4009,1920,1110,931,46379,6,35,39,235,52,36,19,0,0,412,0,0,0,31,14,31,9,3,0,96,0,9,11,83,17,6,0,0,0,123,0,0,0,14,6,0,0,0,0,23,0,12,9,58,16,3,0,5,0,103,0,0,0,40,13,13,8,3,0,86,7,26,78,455,145,187,119,30,12,1051,0,0,3,12,20,36,33,61,42,212,4,33,9,81,21,38,69,75,45,381,3,50,40,428,189,155,112,81,50,1112,0,7,8,77,42,43,16,15,5,207,0,0,0,35,8,17,3,4,0,76
21004,0,0,8,44,8,3,0,0,0,66,0,0,0,9,4,4,0,8,0,17,0,0,0,9,5,6,3,0,0,17,0,14,18,120,57,55,63,53,16,396,49,125,80,257,138,100,83,63,26,926,1416,2805,2558,6666,3114,2884,2101,994,425,22966,0,0,0,0,0,0,0,0,0,0,2774,5222,4687,10006,4531,3993,2566,1037,393,35218,0,0,11,17,14,0,0,0,0,46,0,0,0,18,4,7,7,0,0,35,0,0,0,10,4,0,0,0,0,19,0,0,0,3,0,0,0,0,0,6,0,5,6,26,15,11,4,0,0,67,0,0,0,10,10,9,3,0,0,28,0,3,10,59,28,25,10,7,5,147,0,0,0,16,6,37,36,17,3,119,0,5,0,9,3,4,15,4,9,45,0,27,46,227,204,327,329,202,73,1438,0,5,3,22,21,17,8,5,0,92,0,0,0,0,9,5,0,0,0,26
21005,0,22,38,273,192,167,86,24,16,820,0,0,0,6,0,0,3,0,0,14,0,3,13,49,17,8,0,0,0,95,49,535,620,2021,965,812,545,282,103,5935,350,770,586,1759,609,470,356,227,74,5195,7920,14895,13026,33107,11861,9870,6581,3219,1065,101540,0,28,81,227,55,37,10,8,0,439,15190,23357,17141,25474,8947,6953,3758,1603,453,102870,0,31,26,261,69,37,26,4,0,455,0,0,8,100,36,85,45,26,14,312,0,5,3,39,5,0,3,0,0,50,4,4,4,29,5,7,4,0,0,61,3,22,18,47,18,19,4,0,0,134,0,0,0,23,32,42,23,20,0,146,0,31,50,347,143,153,77,44,11,851,0,0,5,38,52,112,164,157,23,546,7,65,62,261,106,182,193,122,46,1033,7,85,100,244,173,352,291,193,65,1511,6,16,76,424,213,189,113,19,3,1061,0,0,0,23,13,17,6,8,0,74
21101,0,11,22,198,187,183,110,22,8,757,0,0,0,4,8,15,14,14,7,75,0,0,6,24,6,3,7,0,0,51,13,59,117,509,297,377,320,293,198,2164,103,244,237,622,236,265,252,254,150,2375,4141,8913,9104,21597,11200,10693,8481,4857,2203,81180,0,4,12,107,47,47,23,9,3,248,8050,16279,15002,24534,12768,11252,8144,4253,1566,101849,0,0,6,50,13,23,9,0,0,106,0,0,0,34,16,30,15,3,3,106,5,9,3,39,4,9,0,5,0,65,0,9,14,125,162,135,96,30,7,570,0,5,11,57,40,21,9,9,0,164,0,0,0,16,46,50,34,25,5,179,27,358,506,4168,1214,1146,732,230,92,8465,0,0,4,23,27,54,56,63,17,248,0,21,32,96,57,117,128,82,16,550,11,95,185,578,674,1132,1089,891,353,5007,0,3,12,72,70,66,40,19,10,292,0,3,7,36,18,23,16,9,4,112
21102,0,0,0,15,17,17,0,0,6,64,0,0,0,3,0,0,5,0,0,3,0,0,0,3,4,8,0,0,0,15,0,9,15,49,45,56,36,38,16,261,15,42,39,68,51,43,38,61,52,419,508,1688,1812,2445,2235,1926,1481,923,437,13457,0,0,0,0,0,0,0,0,0,3,949,2985,3296,3023,2930,2523,1647,945,351,18656,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,5,0,0,0,11,0,0,0,8,3,3,0,0,0,13,3,0,0,4,4,0,6,0,0,16,0,8,5,10,18,11,7,0,0,57,0,0,3,0,4,0,0,0,0,4,0,71,82,404,169,180,138,49,81,1181,0,0,0,0,8,9,14,11,0,43,0,4,9,20,12,9,16,18,5,89,0,38,53,76,171,214,152,124,48,876,0,0,0,3,7,4,11,0,0,25,0,0,4,0,4,0,4,0,0,22
21103,0,9,16,112,60,46,48,13,9,302,0,0,0,3,0,12,15,9,10,48,0,0,0,23,10,15,5,0,0,50,4,36,62,328,174,155,164,130,76,1133,70,153,131,482,193,179,162,189,116,1675,3346,6822,6149,16386,7943,7107,5867,3680,1825,59114,0,0,0,12,7,5,3,0,0,31,6518,12387,10605,20443,10752,9236,6761,3959,1704,82361,0,0,4,33,5,10,5,0,0,53,0,0,0,20,3,10,13,4,0,54,0,0,3,32,10,7,0,4,0,57,0,0,6,59,45,38,29,13,3,190,0,14,11,66,35,33,14,10,0,180,0,6,5,17,22,26,25,15,3,107,18,200,317,2109,607,481,375,126,26,4250,0,0,0,7,3,32,42,27,8,128,0,12,11,50,10,26,34,29,4,170,10,80,152,505,551,894,872,706,364,4141,0,0,8,32,25,18,14,3,0,106,0,9,0,42,13,11,13,12,3,103
21104,0,10,13,143,121,115,98,30,11,542,0,0,0,0,6,5,0,3,0,19,0,0,6,13,6,5,4,3,0,33,0,35,57,195,130,113,138,112,58,840,38,73,69,238,101,95,103,117,99,939,1590,3771,3372,8551,4453,3674,3356,2508,1225,32502,0,0,0,18,11,3,6,0,0,41,3122,6312,5288,7005,4835,3559,2977,2388,1063,36555,0,4,3,39,17,11,5,0,0,76,0,3,0,8,4,13,11,9,0,33,0,0,0,16,3,0,0,0,0,27,0,0,4,51,67,89,62,23,0,302,0,5,4,41,18,16,11,3,0,98,0,0,3,9,18,10,10,4,0,55,14,281,404,3099,882,814,660,197,65,6405,0,0,0,11,5,19,29,31,11,102,0,9,5,16,8,13,29,24,10,101,10,57,77,198,230,259,245,265,106,1444,0,0,6,37,15,13,19,6,0,91,0,6,0,8,9,9,6,4,3,42
21105,0,5,6,63,16,11,5,0,0,122,0,0,0,7,12,25,13,7,5,73,0,0,3,20,17,15,3,0,0,62,8,35,56,297,203,209,185,139,52,1177,107,274,270,653,399,395,353,216,119,2787,4422,9446,8658,20104,10930,10389,8547,4398,1587,78492,0,0,4,6,0,0,0,0,0,14,8955,18216,16016,31817,16453,14600,10866,4991,1422,123346,0,0,0,14,6,7,0,0,0,25,0,0,0,14,4,7,3,3,0,39,0,0,0,26,10,0,0,0,0,39,0,0,3,27,13,3,6,0,0,56,0,7,5,90,70,44,30,11,0,265,0,0,0,20,26,12,6,6,0,79,4,39,87,434,163,153,72,24,8,985,0,0,3,12,19,24,28,27,5,119,0,3,7,13,8,11,15,17,4,67,12,116,241,854,1125,1916,1734,1191,399,7587,0,0,4,18,18,30,10,5,0,85,0,7,11,65,22,20,22,13,0,160
21201,0,4,12,65,22,16,5,0,5,121,0,0,0,16,4,18,9,3,0,52,0,0,9,51,19,10,6,0,0,94,7,57,158,568,234,222,165,100,33,1540,164,397,319,840,369,310,251,186,115,2946,4452,8607,6985,18529,7412,6049,4615,2433,897,59981,0,12,50,208,53,24,8,7,3,362,8623,15431,11435,22908,9781,7699,5386,2595,827,84685,0,9,19,140,27,12,13,0,0,220,0,0,0,49,21,15,7,9,0,97,0,4,8,21,10,6,0,3,0,57,0,6,15,72,23,19,7,5,0,142,0,17,16,42,25,17,9,3,0,135,0,0,9,54,40,37,35,7,4,187,0,33,45,329,89,77,50,20,4,643,0,0,0,25,25,47,38,36,7,174,3,31,48,96,46,21,17,17,5,278,7,106,261,613,692,917,855,583,185,4225,3,6,17,125,44,31,11,0,0,239,0,0,0,22,11,16,10,0,0,62
21202,4,12,24,213,109,106,46,11,8,534,0,0,0,8,9,7,8,7,5,40,0,4,11,32,9,9,8,0,0,80,12,104,221,912,716,728,555,271,131,3641,186,412,344,909,384,304,271,193,106,3102,3997,9049,8587,18923,9388,8381,5896,3235,1533,68997,30,362,810,2536,776,372,140,58,10,5092,7585,15039,12620,16861,8508,6868,4269,2191,941,74890,0,17,23,137,59,29,15,0,0,290,0,3,24,245,134,149,85,37,6,681,0,0,3,18,8,8,5,0,0,42,4,9,31,149,108,95,67,19,5,479,0,15,11,38,37,14,9,6,0,130,0,3,9,75,120,99,93,48,9,463,15,162,159,1567,524,607,350,114,33,3532,0,0,4,144,87,223,193,130,49,827,4,30,72,144,86,118,104,72,38,666,3,98,208,375,542,836,677,563,223,3520,0,14,32,232,174,176,72,34,6,752,0,0,6,37,19,18,7,7,6,106
